date,mlp_wide_vote,wide_deep_vote,resnet_mlp_vote,mlp_small_vote,se_mlp_vote,stacked_gru_ln_vote,ensemble_vote_pred,Date,Close,High,Low,Open,Volume,forward_return_10,forward_return_15,forward_return_30,forward_return_60,close_diff_next_day,target_period,forward_binary_10,forward_binary_15,forward_binary_30,forward_binary_60,predicted_horizon,predicted_return,signal,win
2001-12-19,3,3,0,3,3,0,3,2001-12-19,1149.56005859375,1152.43994140625,1134.75,1142.9200439453125,1484900000,2.2949951171875,-0.2640055338541666,-1.8373372395833332,0.3454996744791667,9.6300048828125,0,1,0,0,0,60,0.3454996744791667,1,1
2001-12-20,3,0,0,0,0,0,0,2001-12-20,1139.9300537109375,1151.4200439453125,1139.9300537109375,1149.56005859375,1490500000,2.49599609375,-0.1013346354166666,-1.6636678059895833,0.1986653645833333,-4.9599609375,0,1,0,0,0,10,2.49599609375,1,1
2001-12-21,0,0,0,0,0,0,0,2001-12-21,1144.8900146484375,1147.4599609375,1139.9300537109375,1139.9300537109375,1694000000,1.58199462890625,0.0866617838541666,-2.0460001627604165,0.1449991861979166,0.239990234375,0,1,0,0,0,10,1.58199462890625,1,1
2001-12-24,0,0,0,0,0,0,0,2001-12-24,1144.6500244140625,1147.8299560546875,1144.6199951171875,1144.8900146484375,439670000,1.0489990234375,-1.138671875,-2.1493326822916665,0.067498779296875,-4.719970703125,0,1,0,0,0,10,1.0489990234375,1,1
2001-12-26,3,0,0,0,0,0,0,2001-12-26,1149.3699951171875,1159.1800537109375,1144.6500244140625,1144.6500244140625,791100000,0.71800537109375,-0.6993326822916667,-1.77166748046875,-0.2916666666666667,-7.760009765625,0,1,0,0,0,10,0.71800537109375,1,1
2001-12-27,3,3,0,3,3,0,3,2001-12-27,1157.1300048828125,1157.1300048828125,1149.3699951171875,1149.3699951171875,876300000,-1.1530029296875,-1.9700032552083333,-1.50633544921875,-0.3106669108072916,-3.8900146484375,3,0,0,0,1,60,-0.3106669108072916,1,0
2001-12-28,3,3,3,3,3,0,3,2001-12-28,1161.02001953125,1164.6400146484375,1157.1300048828125,1157.1300048828125,917400000,-2.26099853515625,-2.7806640625,-1.7840006510416666,-0.2740010579427083,12.9400634765625,3,0,0,0,1,60,-0.2740010579427083,1,0
2001-12-31,3,0,0,0,0,0,0,2001-12-31,1148.0799560546875,1161.1600341796875,1148.0400390625,1161.02001953125,943600000,-0.18900146484375,-1.32666015625,-0.9856648763020832,-0.0114990234375,-6.590087890625,3,0,0,0,1,10,-0.18900146484375,1,0
2002-01-02,3,0,0,0,0,0,0,2002-01-02,1154.6700439453125,1154.6700439453125,1136.22998046875,1148.0799560546875,1171000000,-2.710009765625,-1.5013346354166666,-1.2730021158854166,-0.1355000813802083,-10.5999755859375,3,0,0,0,1,10,-2.710009765625,1,0
2002-01-03,3,0,0,3,0,0,0,2002-01-03,1165.27001953125,1165.27001953125,1154.010009765625,1154.6700439453125,1398900000,-2.63900146484375,-2.132666015625,-2.036332194010417,-0.4751668294270833,-7.239990234375,3,0,0,0,1,10,-2.63900146484375,1,0
2002-01-04,3,0,0,3,3,0,0,2002-01-04,1172.510009765625,1176.550048828125,1163.4200439453125,1165.27001953125,1513000000,-4.49300537109375,-2.629996744791667,-2.972334798177083,-0.7851664225260416,7.6199951171875,3,0,0,0,1,10,-4.49300537109375,1,0
2002-01-07,3,0,0,3,3,0,0,2002-01-07,1164.8900146484375,1176.969970703125,1163.550048828125,1172.510009765625,1308300000,-4.55799560546875,-4.283333333333333,-2.23033447265625,-0.6425008138020833,4.1800537109375,3,0,0,0,1,10,-4.55799560546875,1,0
2002-01-08,3,3,3,3,0,0,3,2002-01-08,1160.7099609375,1167.5999755859375,1157.4599609375,1164.8900146484375,1258800000,-3.25299072265625,-3.1426676432291667,-2.6586669921875,-0.6329996744791667,5.5699462890625,3,0,0,0,1,60,-0.6329996744791667,1,0
2002-01-09,2,0,3,3,0,0,0,2002-01-09,1155.1400146484375,1174.260009765625,1151.8900146484375,1160.7099609375,1452000000,-2.2989990234375,-1.6626708984375,-2.1766682942708333,-0.4974995930989583,-1.4100341796875,3,0,0,0,1,10,-2.2989990234375,1,0
2002-01-10,3,3,3,3,0,0,3,2002-01-10,1156.550048828125,1159.9300537109375,1150.8499755859375,1155.1400146484375,1299000000,-2.327001953125,-2.2900065104166667,-1.57066650390625,-0.6458333333333334,10.9500732421875,3,0,0,0,1,60,-0.6458333333333334,1,0
2002-01-11,3,3,3,3,0,0,3,2002-01-11,1145.5999755859375,1159.4100341796875,1145.449951171875,1156.550048828125,1211900000,-1.25399169921875,-3.4106689453125,-1.2073323567708334,-0.252166748046875,7.18994140625,3,0,0,0,1,60,-0.252166748046875,1,0
2002-01-14,2,0,0,0,0,0,0,2002-01-14,1138.4100341796875,1145.5999755859375,1138.1500244140625,1145.5999755859375,1286400000,-3.777001953125,-3.2260009765625,-0.9506673177083332,-0.578668212890625,-7.7799072265625,3,0,0,0,1,10,-3.777001953125,1,0
2002-01-15,3,3,3,3,0,0,3,2002-01-15,1146.18994140625,1148.81005859375,1136.8800048828125,1138.4100341796875,1386900000,-3.26199951171875,-4.178662109375,-1.31533203125,-0.5863321940104167,18.6199951171875,3,0,0,0,1,60,-0.5863321940104167,1,0
2002-01-16,0,0,0,0,0,0,0,2002-01-16,1127.5699462890625,1146.18994140625,1127.489990234375,1146.18994140625,1482500000,0.26300048828125,-3.159993489583333,0.1403361002604166,-0.416998291015625,-11.31005859375,0,1,0,0,0,10,0.26300048828125,1,1
2002-01-17,3,3,3,3,3,0,3,2002-01-17,1138.8800048828125,1139.27001953125,1127.5699462890625,1127.5699462890625,1380100000,-1.66800537109375,-2.844002278645833,0.4986653645833333,-0.1751668294270833,11.300048828125,2,0,0,1,0,60,-0.1751668294270833,1,0
2002-01-18,3,3,3,3,0,0,3,2002-01-18,1127.5799560546875,1138.8800048828125,1124.449951171875,1138.8800048828125,1333300000,-3.31400146484375,-1.0426676432291666,0.6186686197916667,-0.0251668294270833,8.2698974609375,2,0,0,1,0,60,-0.0251668294270833,1,0
2002-01-22,0,0,0,0,0,0,0,2002-01-22,1119.31005859375,1135.260009765625,1117.9100341796875,1127.5799560546875,1311600000,-2.92900390625,-0.7873372395833333,1.4486653645833334,0.08599853515625,-8.8699951171875,2,0,0,1,0,10,-2.92900390625,1,0
2002-01-23,0,0,0,0,0,0,0,2002-01-23,1128.1800537109375,1131.93994140625,1117.4300537109375,1119.31005859375,1479200000,-4.46700439453125,-0.6446695963541667,0.9786661783854168,-0.0501668294270833,-3.969970703125,2,0,0,1,0,10,-4.46700439453125,1,0
2002-01-24,0,0,0,0,0,0,0,2002-01-24,1132.1500244140625,1139.5,1128.1800537109375,1128.1800537109375,1552800000,-5.197998046875,-1.0446695963541666,1.0720011393229167,-0.40533447265625,-1.1300048828125,2,0,0,1,0,10,-5.197998046875,1,0
2002-01-25,3,0,0,0,0,0,0,2002-01-25,1133.280029296875,1138.31005859375,1127.8199462890625,1132.1500244140625,1345100000,-3.706005859375,-1.9399983723958332,1.1659993489583331,-0.5386678059895833,0.219970703125,2,0,0,1,0,10,-3.706005859375,1,0
2002-01-28,3,3,3,3,3,0,3,2002-01-28,1133.06005859375,1138.6300048828125,1126.6600341796875,1133.280029296875,1186800000,-2.11201171875,-3.3146728515625,1.08399658203125,-0.6653340657552084,32.4200439453125,2,0,0,1,0,60,-0.6653340657552084,1,0
2002-01-29,0,0,0,0,0,0,0,2002-01-29,1100.6400146484375,1137.469970703125,1098.739990234375,1133.06005859375,1812000000,0.68599853515625,-0.1773356119791666,1.7816650390625,-0.152667236328125,-12.929931640625,2,0,0,1,0,10,0.68599853515625,1,1
2002-01-30,0,0,0,0,0,0,0,2002-01-30,1113.5699462890625,1113.7900390625,1081.6600341796875,1100.6400146484375,2019600000,0.49400634765625,-2.174666341145833,1.3156697591145834,-0.6208333333333333,-16.6300048828125,2,0,0,1,0,10,0.49400634765625,1,1
2002-01-31,3,0,0,0,0,0,0,2002-01-31,1130.199951171875,1130.2099609375,1113.300048828125,1113.5699462890625,1557000000,-1.3719970703125,-2.690665690104167,1.19866943359375,-1.0791666666666666,8.0,2,0,0,1,0,10,-1.3719970703125,1,0
2002-02-01,3,3,3,3,3,0,3,2002-02-01,1122.199951171875,1130.199951171875,1118.510009765625,1130.199951171875,1367200000,-1.80198974609375,-0.8513264973958333,1.4450032552083334,-0.7546651204427083,27.760009765625,2,0,0,1,0,60,-0.7546651204427083,1,0
2002-02-04,2,2,2,2,0,0,2,2002-02-04,1094.43994140625,1122.199951171875,1092.25,1122.199951171875,1437600000,-1.10999755859375,0.9960042317708332,2.528336588541667,-0.1329996744791666,4.419921875,2,0,0,1,0,30,2.528336588541667,1,1
2002-02-05,0,0,0,0,0,0,0,2002-02-05,1090.02001953125,1100.9599609375,1082.5799560546875,1094.43994140625,1778300000,0.79599609375,1.3246663411458333,2.06099853515625,-0.0909993489583333,6.510009765625,2,0,0,1,0,10,0.79599609375,1,1
2002-02-06,0,1,0,0,0,0,0,2002-02-06,1083.510009765625,1093.5799560546875,1077.780029296875,1090.02001953125,1665800000,-0.256005859375,1.547998046875,2.33599853515625,-0.167999267578125,3.3399658203125,2,0,0,1,0,10,-0.256005859375,1,0
2002-02-07,0,0,0,0,3,0,0,2002-02-07,1080.1700439453125,1094.030029296875,1078.43994140625,1083.510009765625,1441600000,0.9669921875,3.440665690104167,2.2843302408854167,-0.4583333333333333,-16.0499267578125,1,0,1,0,0,10,0.9669921875,1,1
2002-02-08,0,0,0,0,0,0,0,2002-02-08,1096.219970703125,1096.300048828125,1079.9100341796875,1080.1700439453125,1371900000,1.32100830078125,3.8413330078125,1.1883341471354167,-0.7788330078125,-15.719970703125,1,0,1,0,0,10,1.32100830078125,1,1
2002-02-11,0,0,0,0,0,0,0,2002-02-11,1111.93994140625,1112.010009765625,1094.6800537109375,1096.219970703125,1159400000,-0.25599365234375,2.2800048828125,0.8850016276041667,-0.384832763671875,4.43994140625,1,0,1,0,0,10,-0.25599365234375,1,0
2002-02-12,0,0,0,0,0,0,0,2002-02-12,1107.5,1112.6800537109375,1102.97998046875,1111.93994140625,1094200000,0.23900146484375,3.68466796875,1.23599853515625,-0.5748331705729167,-11.010009765625,1,0,1,0,0,10,0.23900146484375,1,1
2002-02-13,0,0,0,0,0,0,0,2002-02-13,1118.510009765625,1120.56005859375,1107.5,1107.5,1215900000,-1.1780029296875,2.602001953125,0.9626668294270834,-1.0586669921875,2.030029296875,1,0,1,0,0,10,-1.1780029296875,1,0
2002-02-14,0,0,0,0,0,0,0,2002-02-14,1116.47998046875,1124.719970703125,1112.300048828125,1118.510009765625,1272500000,1.5300048828125,3.188671875,1.002001953125,-0.6986653645833333,12.2999267578125,1,0,1,0,0,10,1.5300048828125,1,1
2002-02-15,0,0,0,0,0,0,0,2002-02-15,1104.1800537109375,1117.0899658203125,1103.22998046875,1116.47998046875,1359200000,4.9659912109375,4.2719970703125,1.08599853515625,-0.1150004069010416,20.840087890625,0,1,0,0,0,10,4.9659912109375,1,1
2002-02-19,0,0,0,0,0,0,0,2002-02-19,1083.3399658203125,1104.1800537109375,1082.239990234375,1104.1800537109375,1189900000,6.2800048828125,5.482666015625,1.402001953125,0.1288330078125,-14.6400146484375,0,1,0,0,0,10,6.2800048828125,1,1
2002-02-20,0,0,0,0,0,0,0,2002-02-20,1097.97998046875,1098.3199462890625,1074.3599853515625,1083.3399658203125,1438900000,6.47900390625,3.740665690104167,0.9453328450520834,0.0041666666666666,17.030029296875,0,1,0,0,0,10,6.47900390625,1,1
2002-02-21,0,0,0,0,0,0,0,2002-02-21,1080.949951171875,1101.5,1080.239990234375,1097.97998046875,1381600000,7.6590087890625,4.806005859375,1.3926676432291667,0.4273335774739583,-8.8900146484375,0,1,0,0,0,10,7.6590087890625,1,1
2002-02-22,0,0,0,0,0,0,0,2002-02-22,1089.8399658203125,1093.9300537109375,1074.3900146484375,1080.949951171875,1411000000,7.44700927734375,5.088004557291667,1.1816691080729167,0.0340006510416666,-19.590087890625,0,1,0,0,0,10,7.44700927734375,1,1
2002-02-25,0,0,0,0,0,0,0,2002-02-25,1109.4300537109375,1112.7099609375,1089.8399658203125,1089.8399658203125,1367400000,5.88299560546875,3.7413330078125,0.2789998372395833,-0.4925008138020833,0.050048828125,0,1,0,0,0,10,5.88299560546875,1,1
2002-02-26,0,0,0,0,0,0,0,2002-02-26,1109.3800048828125,1115.050048828125,1101.719970703125,1109.4300537109375,1309200000,5.6199951171875,4.0606689453125,0.7029988606770833,-0.3893330891927083,-0.510009765625,0,1,0,0,0,10,5.6199951171875,1,1
2002-02-27,0,0,0,0,0,0,0,2002-02-27,1109.8900146484375,1123.06005859375,1102.260009765625,1109.3800048828125,1393800000,4.4199951171875,2.7973307291666667,-0.2066691080729166,-0.2135009765625,3.1600341796875,0,1,0,0,0,10,4.4199951171875,1,1
2002-02-28,0,0,0,0,0,0,0,2002-02-28,1106.72998046875,1121.5699462890625,1106.72998046875,1109.8900146484375,1392200000,4.631005859375,3.1239990234375,0.1426676432291666,-0.3818339029947916,-25.050048828125,0,1,0,0,0,10,4.631005859375,1,1
2002-03-01,0,0,0,0,0,0,0,2002-03-01,1131.780029296875,1131.7900390625,1106.72998046875,1106.72998046875,1456500000,3.43800048828125,1.1279947916666666,-0.9743326822916668,-0.9538330078125,-22.0599365234375,0,1,0,0,0,10,3.43800048828125,1,1
2002-03-04,0,0,0,0,0,0,0,2002-03-04,1153.8399658203125,1153.8399658203125,1130.9300537109375,1131.780029296875,1594300000,1.17100830078125,-1.4646647135416666,-0.8489990234375,-1.4363321940104166,7.699951171875,0,1,0,0,0,10,1.17100830078125,1,1
2002-03-05,0,0,0,0,0,0,0,2002-03-05,1146.1400146484375,1157.739990234375,1144.780029296875,1153.8399658203125,1549300000,2.41500244140625,-0.5100016276041667,-0.6690022786458333,-1.3579996744791667,-16.6300048828125,0,1,0,0,0,10,2.41500244140625,1,1
2002-03-06,0,0,0,0,0,0,0,2002-03-06,1162.77001953125,1165.2900390625,1145.1099853515625,1146.1400146484375,1541300000,-1.09200439453125,-1.2126708984375,-1.2766682942708334,-1.5938334147135416,5.22998046875,0,1,0,0,0,10,-1.09200439453125,1,0
2002-03-07,0,0,0,0,0,0,0,2002-03-07,1157.5400390625,1167.93994140625,1150.68994140625,1162.77001953125,1517400000,-0.39500732421875,-0.6766682942708333,-1.0789998372395833,-1.9476664225260416,-6.77001953125,0,1,0,0,0,10,-0.39500732421875,1,0
2002-03-08,0,0,0,0,0,0,0,2002-03-08,1164.31005859375,1172.760009765625,1157.5400390625,1157.5400390625,1412000000,-1.5610107421875,-1.18466796875,-1.8826700846354167,-2.0603352864583333,-3.949951171875,1,0,1,0,0,10,-1.5610107421875,1,0
2002-03-11,3,0,0,0,0,0,0,2002-03-11,1168.260009765625,1173.030029296875,1159.5799560546875,1164.31005859375,1210200000,-3.63900146484375,-2.1,-2.2433349609375,-1.9726664225260415,2.6800537109375,3,0,0,0,1,10,-3.63900146484375,1,0
2002-03-12,3,3,0,3,0,0,0,2002-03-12,1165.5799560546875,1168.260009765625,1154.3399658203125,1168.260009765625,1304400000,-2.70899658203125,-2.678662109375,-2.414664713541667,-2.2738321940104167,11.489990234375,3,0,0,0,1,10,-2.70899658203125,1,0
2002-03-13,0,0,3,0,0,0,0,2002-03-13,1154.0899658203125,1165.5799560546875,1151.010009765625,1165.5799560546875,1354000000,-0.9510009765625,-1.85,-2.08699951171875,-2.109332275390625,1.0499267578125,0,1,0,0,0,10,-0.9510009765625,1,0
2002-03-14,0,0,0,0,0,0,0,2002-03-14,1153.0400390625,1157.8299560546875,1151.0799560546875,1154.0899658203125,1208800000,-0.56500244140625,-2.0206705729166665,-2.55733642578125,-2.0383341471354166,-13.1199951171875,0,1,0,0,0,10,-0.56500244140625,1,0
2002-03-15,0,0,3,0,0,0,0,2002-03-15,1166.1600341796875,1166.47998046875,1153.0400390625,1153.0400390625,1493900000,-1.96199951171875,-2.7246663411458334,-3.357002766927083,-2.542667643229165,0.6099853515625,0,1,0,0,0,10,-1.96199951171875,1,0
2002-03-18,0,0,0,0,0,0,0,2002-03-18,1165.550048828125,1172.72998046875,1159.1400146484375,1166.1600341796875,1169500000,-2.87900390625,-3.183333333333333,-2.95433349609375,-2.421500651041667,-4.739990234375,3,0,0,0,1,10,-2.87900390625,1,0
2002-03-19,2,0,0,1,0,0,0,2002-03-19,1170.2900390625,1173.93994140625,1165.550048828125,1165.550048828125,1255000000,-4.48900146484375,-2.654671223958333,-2.7943359375,-2.6788340250651044,18.4400634765625,1,0,1,0,0,10,-4.48900146484375,1,0
2002-03-20,0,0,0,0,0,0,0,2002-03-20,1151.8499755859375,1170.2900390625,1151.6099853515625,1170.2900390625,1304900000,-2.5510009765625,-3.2106689453125,-2.242997233072917,-2.409665934244792,-1.739990234375,2,0,0,1,0,10,-2.5510009765625,1,0
2002-03-21,3,0,3,0,0,0,0,2002-03-21,1153.5899658203125,1155.0999755859375,1139.47998046875,1151.8499755859375,1339200000,-3.08599853515625,-2.8386637369791665,-2.6719970703125,-1.9569986979166667,4.8900146484375,3,0,0,0,1,10,-3.08599853515625,1,0
2002-03-22,3,3,3,3,0,0,3,2002-03-22,1148.699951171875,1156.489990234375,1144.5999755859375,1153.5899658203125,1243300000,-2.3409912109375,-3.07666015625,-3.200996907552083,-1.859332275390625,16.8299560546875,3,0,0,0,1,60,-1.859332275390625,1,0
2002-03-25,3,0,0,3,0,0,0,2002-03-25,1131.8699951171875,1151.0400390625,1131.8699951171875,1148.699951171875,1057900000,-1.40699462890625,-0.2333333333333333,-2.7460001627604167,-1.864666748046875,-6.6199951171875,1,0,1,0,0,10,-1.40699462890625,1,0
2002-03-26,0,0,0,0,0,0,0,2002-03-26,1138.489990234375,1147.0,1131.6099853515625,1131.8699951171875,1223600000,-0.802001953125,-0.8280029296875,-1.6546671549479166,-2.203333536783854,-6.0899658203125,0,1,0,0,0,10,-0.802001953125,1,0
2002-03-27,0,0,0,0,0,0,0,2002-03-27,1144.5799560546875,1146.949951171875,1135.3299560546875,1138.489990234375,1180100000,-4.08900146484375,-1.3406656901041667,-2.385664876302083,-2.590665690104165,-2.81005859375,1,0,1,0,0,10,-4.08900146484375,1,0
2002-03-28,0,0,0,0,0,0,0,2002-03-28,1147.3900146484375,1154.449951171875,1144.5799560546875,1144.5799560546875,1147600000,-3.63800048828125,-1.4813313802083334,-3.080000813802083,-2.577834065755208,0.8499755859375,1,0,1,0,0,10,-3.63800048828125,1,0
2002-04-01,2,2,0,0,0,0,0,2002-04-01,1146.5400390625,1147.8399658203125,1132.8699951171875,1147.3900146484375,1050900000,-4.3989990234375,-2.580672200520833,-2.3993326822916665,-2.84000040690104,9.780029296875,2,0,0,1,0,10,-4.3989990234375,1,0
2002-04-02,0,2,0,0,0,0,0,2002-04-02,1136.760009765625,1146.5400390625,1135.7099609375,1146.5400390625,1176700000,-0.83900146484375,-2.386669921875,-1.3159993489583333,-2.7204996744791665,11.3599853515625,0,1,0,0,0,10,-0.83900146484375,1,0
2002-04-03,0,0,0,0,0,0,0,2002-04-03,1125.4000244140625,1138.8499755859375,1119.6800537109375,1136.760009765625,1219700000,0.0669921875,-2.1506673177083333,-1.1443359375,-2.246000162760415,-0.93994140625,0,1,0,0,0,10,0.0669921875,1,1
2002-04-04,2,2,2,0,0,0,0,2002-04-04,1126.3399658203125,1130.449951171875,1120.06005859375,1125.4000244140625,1283800000,-0.18699951171875,-2.3239990234375,-0.93699951171875,-2.2753326416015627,3.6099853515625,0,1,0,0,0,10,-0.18699951171875,1,0
2002-04-05,0,0,2,0,0,0,0,2002-04-05,1122.72998046875,1133.31005859375,1119.489990234375,1126.3399658203125,1110200000,0.24400634765625,-3.094002278645833,-0.53800048828125,-2.5679992675781267,-2.56005859375,0,1,0,0,0,10,0.24400634765625,1,1
2002-04-08,0,2,2,0,0,0,0,2002-04-08,1125.2900390625,1125.4100341796875,1111.7900390625,1122.72998046875,1095300000,-1.74600830078125,-3.9893391927083335,-1.1136678059895833,-2.953333536783854,7.489990234375,2,0,0,1,0,10,-1.74600830078125,1,0
2002-04-09,0,0,0,0,0,0,0,2002-04-09,1117.800048828125,1128.2900390625,1116.72998046875,1125.2900390625,1235400000,-1.6840087890625,-2.725333658854167,-1.26400146484375,-2.7301676432291666,-12.669921875,2,0,0,1,0,10,-1.6840087890625,1,0
2002-04-10,2,2,2,0,0,0,0,2002-04-10,1130.469970703125,1131.760009765625,1117.800048828125,1117.800048828125,1447900000,-3.73299560546875,-2.9340006510416665,-1.4816650390625,-2.3573323567708333,26.780029296875,2,0,0,1,0,10,-3.73299560546875,1,0
2002-04-11,0,0,0,0,0,0,0,2002-04-11,1103.68994140625,1130.469970703125,1102.4200439453125,1130.469970703125,1505600000,-1.22099609375,-1.2753255208333334,-0.2203328450520833,-2.111832682291667,-7.320068359375,2,0,0,1,0,10,-1.22099609375,1,0
2002-04-12,2,2,2,0,0,0,0,2002-04-12,1111.010009765625,1112.77001953125,1102.739990234375,1103.68994140625,1282100000,-3.46900634765625,-2.505330403645833,-0.90633544921875,-2.636333211263021,8.4599609375,2,0,0,1,0,10,-3.46900634765625,1,0
2002-04-15,0,0,0,0,0,0,0,2002-04-15,1102.550048828125,1114.8599853515625,1099.4100341796875,1111.010009765625,1120400000,-3.710009765625,-3.325333658854167,-0.9333333333333332,-3.03466796875,-25.8199462890625,2,0,0,1,0,10,-3.710009765625,1,0
2002-04-16,0,0,0,0,0,0,0,2002-04-16,1128.3699951171875,1129.4000244140625,1102.550048828125,1102.550048828125,1341300000,-5.1449951171875,-5.2586669921875,-2.023665364583333,-3.3499999999999983,2.300048828125,2,0,0,1,0,10,-5.1449951171875,1,0
2002-04-17,2,1,2,0,0,0,0,2002-04-17,1126.0699462890625,1133.0,1123.3699951171875,1128.3699951171875,1376900000,-3.96099853515625,-2.481331380208333,-2.0469970703125,-3.4113321940104147,1.5999755859375,2,0,0,1,0,10,-3.96099853515625,1,0
2002-04-18,0,0,0,0,0,0,0,2002-04-18,1124.469970703125,1130.489990234375,1109.2900390625,1126.0699462890625,1359300000,-3.9909912109375,-3.4306640625,-1.91099853515625,-3.442332967122396,-0.7000732421875,2,0,0,1,0,10,-3.9909912109375,1,0
2002-04-19,3,3,3,3,0,0,3,2002-04-19,1125.1700439453125,1128.8199462890625,1122.5899658203125,1124.469970703125,1185000000,-5.1739990234375,-4.678670247395833,-2.8163330078125,-3.7371673583984375,17.340087890625,2,0,0,1,0,60,-3.7371673583984375,1,0
2002-04-22,3,0,0,3,0,0,0,2002-04-22,1107.8299560546875,1125.1700439453125,1105.6199951171875,1125.1700439453125,1181800000,-5.5159912109375,-2.2179931640625,-2.23800048828125,-3.3631663004557293,6.8699951171875,1,0,1,0,0,10,-5.5159912109375,1,0
2002-04-23,0,0,0,0,0,0,0,2002-04-23,1100.9599609375,1111.1700439453125,1098.93994140625,1107.8299560546875,1388500000,-5.1469970703125,-0.2453287760416666,-1.7019978841145833,-3.656666056315104,7.8199462890625,1,0,1,0,0,10,-5.1469970703125,1,0
2002-04-24,1,0,1,0,0,0,0,2002-04-24,1093.1400146484375,1108.4599609375,1092.510009765625,1100.9599609375,1373200000,-0.42900390625,-0.1380045572916666,-2.1329996744791666,-4.089833577473958,1.6600341796875,1,0,1,0,0,10,-0.42900390625,1,0
2002-04-25,3,3,3,3,3,0,3,2002-04-25,1091.47998046875,1094.3599853515625,1084.81005859375,1093.1400146484375,1517400000,-1.8469970703125,0.45,-2.1316650390625,-4.527166748046875,15.1600341796875,1,0,1,0,0,60,-4.527166748046875,1,0
2002-04-26,2,3,2,3,0,0,2,2002-04-26,1076.3199462890625,1096.77001953125,1076.31005859375,1091.47998046875,1374200000,-2.13299560546875,2.0180013020833334,-1.5193318684895831,-4.643665568033854,10.8699951171875,1,0,1,0,0,30,-1.5193318684895831,1,0
2002-04-29,0,0,0,0,0,0,0,2002-04-29,1065.449951171875,1078.949951171875,1063.6199951171875,1076.3199462890625,1314700000,0.9110107421875,1.7620035807291667,-1.7283325195312462,-3.7003326416015625,-11.4700927734375,1,0,1,0,0,10,0.9110107421875,1,1
2002-04-30,2,0,0,0,0,0,0,2002-04-30,1076.9200439453125,1082.6199951171875,1063.4599609375,1065.449951171875,1628600000,2.03599853515625,0.1973307291666666,-1.8886678059895836,-3.970667521158854,-9.5399169921875,0,1,0,0,0,10,2.03599853515625,1,1
2002-05-01,0,0,0,0,0,0,0,2002-05-01,1086.4599609375,1088.3199462890625,1065.2900390625,1076.9200439453125,1451400000,0.46099853515625,-0.0293294270833333,-2.563332112630208,-3.893665568033854,1.89990234375,0,1,0,0,0,10,0.46099853515625,1,1
2002-05-02,0,0,0,0,0,0,0,2002-05-02,1084.56005859375,1091.4200439453125,1079.4599609375,1086.4599609375,1364000000,1.3669921875,0.8346598307291667,-2.5763346354166665,-3.093333943684896,11.1300048828125,0,1,0,0,0,10,1.3669921875,1,1
2002-05-03,0,0,0,0,0,0,0,2002-05-03,1073.4300537109375,1084.56005859375,1068.8900146484375,1084.56005859375,1284500000,3.3159912109375,0.6926595052083333,-1.2420003255208334,-2.8441670735677085,20.760009765625,0,1,0,0,0,10,3.3159912109375,1,1
2002-05-06,1,0,0,0,0,0,0,2002-05-06,1052.6700439453125,1075.9599609375,1052.6500244140625,1073.4300537109375,1122600000,3.92099609375,1.4586669921875,-0.5176676432291667,-2.350834147135415,3.1800537109375,0,1,0,0,0,10,3.92099609375,1,1
2002-05-07,0,0,0,0,0,0,0,2002-05-07,1049.489990234375,1058.6700439453125,1048.9599609375,1052.6700439453125,1354700000,3.03900146484375,1.2113362630208333,-0.9833333333333332,-2.747166951497396,-39.3599853515625,0,1,0,0,0,10,3.03900146484375,1,1
2002-05-08,0,0,0,0,0,0,0,2002-05-08,1088.8499755859375,1088.9200439453125,1049.489990234375,1049.489990234375,1502000000,-0.28299560546875,-1.6126627604166666,-2.751999918619792,-3.743499755859375,15.8399658203125,0,1,0,0,0,10,-0.28299560546875,1,0
2002-05-09,0,0,0,0,0,0,0,2002-05-09,1073.010009765625,1088.8499755859375,1072.22998046875,1088.8499755859375,1153000000,2.40699462890625,-0.3913330078125,-2.7956665039062463,-3.9735005696614585,18.02001953125,0,1,0,0,0,10,2.40699462890625,1,1
2002-05-10,0,0,0,0,0,0,0,2002-05-10,1054.989990234375,1075.4300537109375,1053.9300537109375,1073.010009765625,1171900000,2.88299560546875,-0.9539957682291668,-2.075667317708333,-3.256999715169271,-19.570068359375,0,1,0,0,0,10,2.88299560546875,1,1
2002-05-13,0,0,0,0,0,0,0,2002-05-13,1074.56005859375,1074.8399658203125,1053.9000244140625,1054.989990234375,1088600000,-0.0010009765625,-2.2580078125,-3.2806681315104127,-3.296500651041667,-22.719970703125,0,1,0,0,0,10,-0.0010009765625,1,0
2002-05-14,0,0,0,0,0,0,0,2002-05-14,1097.280029296875,1097.7099609375,1074.56005859375,1074.56005859375,1414500000,-2.96199951171875,-3.1586669921875,-4.125,-3.1970001220703126,6.2100830078125,0,1,0,0,0,10,-2.96199951171875,1,0
2002-05-15,0,0,0,0,0,0,0,2002-05-15,1091.0699462890625,1104.22998046875,1088.93994140625,1097.280029296875,1420200000,-2.6409912109375,-4.127994791666667,-3.3476643880208297,-3.040498860677081,-7.1600341796875,0,1,0,0,0,10,-2.6409912109375,1,0
2002-05-16,0,0,0,0,0,0,0,2002-05-16,1098.22998046875,1099.2900390625,1089.1700439453125,1091.0699462890625,1256600000,-3.10899658203125,-4.713330078125,-3.613665771484375,-3.2404998779296874,-8.3599853515625,0,1,0,0,0,10,-3.10899658203125,1,0
