date,voting_prediction,voting_confidence,voting_class,prob_60day,prob_30day,prob_15day,prob_10day,actual_return_60day,actual_return_30day,actual_return_15day,actual_return_10day,return_immediate,return_with_critic
148,15-day,0.9737921555836996,2,0.0099321497157992,0.008057184604695,0.9737921555836996,0.0082184615506169,-0.12847613,-0.05056868,-0.57806414,0.44537628,-0.57806414,-0.57806414
149,15-day,0.9771793286005656,2,0.0081564176944084,0.0069644398366411,0.9771793286005656,0.0076998179817261,-0.21163386,-0.30887493,-0.55703807,0.8650555,-0.55703807,-0.55703807
150,15-day,0.9772029320398966,2,0.0072240289688731,0.0054215982672758,0.9772029320398966,0.010151438958322,-0.28460452,-0.28692564,-0.62954,-0.948269,-0.62954,-0.62954
151,15-day,0.9785473247369132,2,0.0083133142519121,0.0058904301064709,0.9785473247369132,0.0072489391604904,-0.11904397,-0.11126849,-0.15350433,-0.50163627,-0.15350433,-0.15350433
152,15-day,0.976558953523636,2,0.0087675998317232,0.0066126899522108,0.976558953523636,0.0080607499500426,-0.24266727,-0.36587906,-0.24150795,-0.4571769,-0.24150795,-0.24150795
153,15-day,0.976175437370936,2,0.0095255447959061,0.0078196854932078,0.976175437370936,0.0064793346294512,-0.13186938,-0.33222687,-0.66823477,-0.8356005,-0.66823477,-0.66823477
154,15-day,0.955773542324702,2,0.0093657690740656,0.0070672088768333,0.955773542324702,0.0277934924209451,-0.61806875,-0.33364132,-1.4069628,-1.3323174,-1.4069628,-1.4069628
155,15-day,0.9767859180768332,2,0.0095666878623887,0.0066969337737342,0.9767859180768332,0.0069504682372401,-0.86702925,-0.3240597,-1.6470561,-1.5497433,-1.6470561,-1.6470561
156,15-day,0.9752856095631918,2,0.0099075907104027,0.0084921426799458,0.9752856095631918,0.0063146826966355,-0.8794986,0.06823273,-0.96645063,-1.2966969,-0.96645063,-0.96645063
157,15-day,0.9766126175721488,2,0.0092563963650415,0.007131926366128,0.9766126175721488,0.0069990464835427,-0.6435035,0.218803,-0.70003027,-0.90442896,-0.70003027,-0.70003027
158,15-day,0.9779057105382284,2,0.0088867886515799,0.0070787692869392,0.9779057105382284,0.0061287553059325,-0.5025769,0.056901034,-1.2902571,-1.1354961,-1.2902571,-1.2902571
159,15-day,0.9806430339813232,2,0.0073601710125027,0.0061920118362953,0.9806430339813232,0.0058047676284331,-0.9036704,-0.055833295,-1.75683,-1.9079545,-1.75683,-1.75683
160,15-day,0.9839678108692168,2,0.0054904199108326,0.0051112611545249,0.9839678108692168,0.0054304898076225,-0.11862136,0.80405396,-0.4558128,-0.32859653,-0.4558128,-0.4558128
161,15-day,0.9718082348505656,2,0.0112200424773618,0.009648826768777,0.9718082348505656,0.0073228958644904,0.1084854,1.0483886,0.21414156,0.4214906,0.21414156,0.21414156
162,15-day,0.972178707520167,2,0.0109768930415157,0.0088274826606114,0.972178707520167,0.0080169074741813,-0.03239059,1.1063222,0.35226718,0.19591415,0.35226718,0.35226718
163,60-day,0.6376786033312479,0,0.6376786033312479,0.2515416145324707,0.083312193552653,0.027467581598709,-0.06631364,0.94629335,0.61774087,-0.46062976,-0.06631364,-0.06631364
164,60-day,0.6657427748044332,0,0.6657427748044332,0.2331934720277786,0.0728523923705021,0.0282113578480978,-0.16605975,0.84063923,0.22130635,-0.6807662,-0.16605975,-0.16605975
165,60-day,0.6338880509138107,0,0.6338880509138107,0.2385306681195894,0.0849870899692177,0.042594201862812,-0.23860852,0.85742414,0.32827955,-0.7368489,-0.23860852,-0.23860852
166,30-day,0.9366160233815513,1,0.0610705480212345,0.9366160233815513,0.000879054813898,0.00143440175331,-0.006594157,0.8067492,0.093312174,-0.05621076,0.8067492,0.8067492
167,60-day,0.5655974944432577,0,0.5655974944432577,0.3105153317252795,0.0869841237242023,0.0369030082753549,-0.02066348,0.9505633,-0.18174875,0.26588523,-0.02066348,-0.02066348
168,30-day,0.9343189795811973,1,0.0645667791832238,0.9343189795811973,0.0005924045290157,0.0005218070634024,0.41007596,0.78345925,0.30261585,0.7379357,0.78345925,0.78345925
169,60-day,0.6650199691454569,0,0.6650199691454569,0.2246191377441088,0.0813198840866486,0.029041020044436,0.5074679,0.90576804,1.0934289,0.6885138,0.5074679,0.5074679
170,30-day,0.9318493704001108,1,0.0667366393608972,0.9318493704001108,0.0006669874085976,0.0007469748328124,0.4344297,0.7730028,1.3766032,0.9087302,0.7730028,0.7730028
171,60-day,0.6865729987621307,0,0.6865729987621307,0.2128319516777992,0.0730149373412132,0.0275801327855636,0.36991513,0.2623896,1.2072067,-0.0042523257,0.36991513,0.36991513
172,60-day,0.979409416516622,0,0.979409416516622,0.018685552990064,0.0009495373002816,0.000955502895825,0.30971175,0.17371333,1.1391523,-0.27089915,0.30971175,0.30971175
173,60-day,0.6925886869430542,0,0.6925886869430542,0.1854982897639274,0.0904091453800598,0.0315038973155121,0.74893254,0.6482981,1.5486146,0.8449414,0.74893254,0.74893254
174,60-day,0.9765840073426564,0,0.9765840073426564,0.0208995120289425,0.0010868548585373,0.0014296295000046,0.8005771,0.6694517,1.9104574,1.6119119,0.8005771,0.8005771
175,60-day,0.7213943302631378,0,0.7213943302631378,0.1744749099016189,0.082554197559754,0.0215765630515913,0.6840612,0.9347213,1.7235843,1.9322431,0.6840612,0.6840612
176,60-day,0.9767661392688752,0,0.9767661392688752,0.0207473731134086,0.0010425596398514,0.0014439104185536,0.2398549,0.7441419,1.3562214,1.6436881,0.2398549,0.2398549
177,60-day,0.9750635226567588,0,0.9750635226567588,0.0225882321440925,0.0011013971137193,0.0012468233841597,0.04665151,0.14738634,1.2934822,1.151936,0.04665151,0.04665151
178,60-day,0.9726577401161194,0,0.9726577401161194,0.0244488253568609,0.0015744452175567,0.0013189929638125,0.21924762,-0.09238563,0.7997413,0.6343373,0.21924762,0.21924762
179,60-day,0.9769063889980316,0,0.9769063889980316,0.0210724859498441,0.0009456168554606,0.0010755234416137,0.29727423,0.051086303,1.0570242,1.3228298,0.29727423,0.29727423
180,60-day,0.9677590330441792,0,0.9677590330441792,0.0287902131676673,0.0020245558795674,0.0014261753531172,0.4429768,-0.07478197,0.9704042,0.9080009,0.4429768,0.4429768
181,60-day,0.9751772781213124,0,0.9751772781213124,0.0224749006641407,0.0009893505800088,0.0013584808111772,0.82285297,-0.018378178,1.1421614,1.481337,0.82285297,0.82285297
182,60-day,0.976017286380132,0,0.976017286380132,0.021418273060893,0.0010505525036326,0.0015139015201081,0.94092846,0.06526239,1.6373246,2.1014504,0.94092846,0.94092846
183,60-day,0.9759330848852792,0,0.9759330848852792,0.0216905813043316,0.0010176642948257,0.0013586811655841,0.64134914,0.18838105,0.89323497,1.3538903,0.64134914,0.64134914
184,60-day,0.9763546188672384,0,0.9763546188672384,0.0214897404269625,0.0010730960893852,0.0010825793175778,0.4025626,-0.50157267,0.27448997,0.64485985,0.4025626,0.4025626
185,60-day,0.9782143334547678,0,0.9782143334547678,0.0197425362033148,0.0008656002210045,0.001177545274307,0.036525447,-0.8648979,-0.17487913,0.42350194,0.036525447,0.036525447
186,60-day,0.97494438290596,0,0.97494438290596,0.0227871827470759,0.0008949303786115,0.0013735398376108,0.06218271,-1.2536876,-0.7042031,-0.080168955,0.06218271,0.06218271
187,60-day,0.9742488662401836,0,0.9742488662401836,0.0228019504963109,0.0009937835105423,0.0019554186831859,-0.03653481,-1.0666069,-0.76109326,0.30692476,-0.03653481,-0.03653481
188,60-day,0.5458870132764181,0,0.5458870132764181,0.3098711396257083,0.115149946262439,0.0290918794150153,-0.013191988,-0.7191104,-0.50184584,0.068774484,-0.013191988,-0.013191988
189,60-day,0.9771654804547628,0,0.9771654804547628,0.0205731090779105,0.0008600301237796,0.0014013507449514,0.0125002535,-1.1719649,-0.80307406,-0.34636992,0.0125002535,0.0125002535
190,60-day,0.6307173470656077,0,0.6307173470656077,0.2619903932015101,0.08516977665325,0.0221224925480783,0.048690494,-0.8920231,-0.2827691,-0.3793321,0.048690494,0.048690494
191,60-day,0.6775810519854227,0,0.6775810519854227,0.2373415480057398,0.065686572343111,0.0193908051587641,-0.07294412,-0.81189877,-0.19445436,-0.87764275,-0.07294412,-0.07294412
192,60-day,0.977457622687022,0,0.977457622687022,0.0206655872364838,0.0008326364641106,0.0010441442608074,-0.24354215,-1.0486982,-0.93866825,-1.3294412,-0.24354215,-0.24354215
193,60-day,0.6284605960051218,0,0.6284605960051218,0.275362482915322,0.0750494323049982,0.0211274813239773,-0.008432318,-0.95086604,-0.80761665,-0.9416486,-0.008432318,-0.008432318
194,15-day,0.966728965441386,2,0.0115309647905329,0.0098546304895232,0.966728965441386,0.0118854317891721,-0.21632192,-0.9882962,-0.8513594,-0.9566314,-0.8513594,-0.8513594
195,15-day,0.9701761702696482,2,0.0114117173555617,0.0093710007301221,0.9701761702696482,0.009041130678573,-0.33571845,-1.099872,-0.942464,-0.61263597,-0.942464,-0.942464
196,15-day,0.9693712890148164,2,0.0122332457103766,0.010320820651638,0.9693712890148164,0.008074628325024,-0.41894138,-0.74507827,-1.0239916,-0.15942319,-1.0239916,-1.0239916
197,15-day,0.9641161064306896,2,0.0159529744802663,0.011814935831353,0.9641161064306896,0.008116006948209,-0.6047878,-0.8942952,-1.3579984,-1.0619055,-1.3579984,-1.3579984
198,15-day,0.9629562000433604,2,0.0174009699840098,0.0114195757002259,0.9629562000433604,0.0082232585991732,-0.2599764,-0.16739112,-0.5110149,-0.74582267,-0.5110149,-0.5110149
199,15-day,0.971553474664688,2,0.0116483570309355,0.00982458924409,0.971553474664688,0.0069735418849935,-0.23868237,-0.15339564,-0.8784469,-0.7474797,-0.8784469,-0.8784469
200,15-day,0.959781269232432,2,0.0180864429567009,0.0135597988264635,0.959781269232432,0.0085724922052274,-0.19689843,-0.12493655,-0.96036136,-0.53623503,-0.96036136,-0.96036136
201,15-day,0.9660425384839376,2,0.0147030079582085,0.0105061700257162,0.9660425384839376,0.0087483010720461,-0.050320122,0.285879,-1.0036491,-0.4821186,-1.0036491,-1.0036491
202,15-day,0.9576321542263032,2,0.020807682032076,0.0130430293502286,0.9576321542263032,0.0085171174238591,-0.007015762,0.29196107,-0.6738721,-0.4547726,-0.6738721,-0.6738721
203,15-day,0.9757804373900096,2,0.0103567968859958,0.0073157460040723,0.9757804373900096,0.0065470222422542,0.095611766,0.4175116,-0.42876875,0.05728966,-0.42876875,-0.42876875
204,15-day,0.964360773563385,2,0.0162067954661324,0.0115894168072069,0.964360773563385,0.0078430263480792,-0.095632486,0.46604028,-0.7859407,-0.4406602,-0.7859407,-0.7859407
205,15-day,0.963714361190796,2,0.0176391833617041,0.0105735812879477,0.963714361190796,0.0080728400110577,-0.26437452,0.053215202,-0.89433837,-1.2080156,-0.89433837,-0.89433837
206,15-day,0.9685551424821218,2,0.0138159697138083,0.0105785466342543,0.9685551424821218,0.0070503308088518,-0.39866903,-0.35780868,-0.865718,-1.8472556,-0.865718,-0.865718
207,15-day,0.9715058704217276,2,0.0119547790382057,0.0095084136507163,0.9715058704217276,0.0070309130242094,-0.1789058,-0.04539376,-0.46794498,-1.0072488,-0.46794498,-0.46794498
208,15-day,0.9647452731927236,2,0.0155802538113979,0.0117701364603514,0.9647452731927236,0.0079043457905451,-0.030561259,0.43706906,-0.457576,-0.47706288,-0.457576,-0.457576
209,15-day,0.971078246831894,2,0.0131183047390853,0.0092119917389936,0.971078246831894,0.0065914443208991,0.035580724,0.39897102,-0.46803117,-0.87630165,-0.46803117,-0.46803117
210,15-day,0.972001314163208,2,0.0124428478496459,0.0088493079529143,0.972001314163208,0.0067065273033222,0.021911198,0.73238295,-0.5394472,-0.5526176,-0.5394472,-0.5394472
211,15-day,0.9725739061832428,2,0.0116475765244103,0.0096907333257452,0.9725739061832428,0.0060877900007956,0.14974448,1.2040305,0.06812219,0.041671406,0.06812219,0.06812219
212,15-day,0.9762449959913888,2,0.0097142554101689,0.0081466162131012,0.9762449959913888,0.0058941448611828,0.38643005,1.2790693,0.1988395,0.050725006,0.1988395,0.1988395
213,15-day,0.9773082733154296,2,0.0084567804490992,0.0080752310265476,0.9773082733154296,0.0061597124149557,0.26766372,0.7349065,0.37856463,-0.6806608,0.37856463,0.37856463
214,15-day,0.9746117194493612,2,0.0102283778348161,0.0089383317196431,0.9746117194493612,0.0062215997798678,0.20564191,1.1321052,0.7859407,-0.23934093,0.7859407,0.7859407
215,15-day,0.9769658545653024,2,0.0087050998020761,0.0080565417204828,0.9769658545653024,0.006272514622348,0.23351873,1.001882,0.9158288,-0.00955525,0.9158288,0.9158288
216,60-day,0.7631681561470032,0,0.7631681561470032,0.1576213104029496,0.0589717347174882,0.0202388056398679,0.42682263,1.4831824,1.5692732,0.86385965,0.42682263,0.42682263
217,60-day,0.7112903793652853,0,0.7112903793652853,0.2043210193514824,0.0645358239610989,0.0198527759251495,0.44302464,1.1204419,1.2175703,0.62716985,0.44302464,0.44302464
218,60-day,0.7136199176311493,0,0.7136199176311493,0.2031545465191205,0.0640301462262868,0.0191953534570833,0.4542711,0.7688229,1.1368536,1.0651037,0.4542711,0.4542711
219,60-day,0.7303364872932434,0,0.7303364872932434,0.1838067770004272,0.0658758732800682,0.0199808694887906,0.7179577,1.3138969,1.5937493,1.518135,0.7179577,0.7179577
220,60-day,0.6660240640242895,0,0.6660240640242895,0.2396517967184384,0.0705016323675711,0.0238225113910933,0.33219194,1.0499804,1.1066549,0.9996483,0.33219194,0.33219194
221,60-day,0.7177001039187113,0,0.7177001039187113,0.1943667307496071,0.0670290219907959,0.0209041344933211,0.21243842,0.78299093,0.47222,1.053576,0.21243842,0.21243842
222,60-day,0.7590624491373698,0,0.7590624491373698,0.1622315558294455,0.0579186476146181,0.020787345788752,0.29947078,0.79300237,0.51016164,1.0261874,0.29947078,0.29947078
223,60-day,0.7011864185333252,0,0.7011864185333252,0.1851097742716471,0.0882161011298497,0.0254877229842046,0.38873968,1.0316737,1.1957853,1.4805284,0.38873968,0.38873968
224,60-day,0.669293483098348,0,0.669293483098348,0.1986500347654024,0.1033224581430355,0.02873400086537,0.40713087,0.7663298,1.1519421,1.6222163,0.40713087,0.40713087
225,60-day,0.5991523613532385,0,0.5991523613532385,0.2920456926027934,0.0813804222270846,0.0274214955667654,0.4637789,0.7128769,1.7112479,1.470116,0.4637789,0.4637789
226,60-day,0.6587548851966858,0,0.6587548851966858,0.2119061797857284,0.100892199203372,0.0284467314680417,0.24605641,0.2059668,1.7297258,0.5357433,0.24605641,0.24605641
227,60-day,0.6582870086034139,0,0.6582870086034139,0.2152980292836825,0.0991461910307407,0.0272687583540876,0.29264268,0.091859914,1.6964316,0.4294795,0.29264268,0.29264268
228,60-day,0.6971999406814575,0,0.6971999406814575,0.204152670999368,0.0795569885522127,0.019090364066263,-0.11343314,-0.16026777,0.747981,0.28261593,-0.11343314,-0.11343314
229,60-day,0.980824222167333,0,0.980824222167333,0.0175128084762642,0.0008199236605529,0.0008430776888417,-0.24946225,-0.1442906,0.8865742,0.19151543,-0.24946225,-0.24946225
230,60-day,0.6693617701530457,0,0.6693617701530457,0.2264873906970024,0.0849398709833622,0.0192109632771462,-0.16582918,-0.114011645,0.5789416,0.9291977,-0.16582918,-0.16582918
231,60-day,0.9816327194372813,0,0.9816327194372813,0.0167184522918735,0.0008615065222935,0.00078734432221,-0.29849944,-0.3144067,0.5912612,1.0538499,-0.29849944,-0.29849944
232,60-day,0.72329709927241,0,0.72329709927241,0.2013343808551629,0.059281889659663,0.0160866199682156,-0.12100839,-0.26086426,0.44470894,1.1975055,-0.12100839,-0.12100839
233,60-day,0.6309584230184555,0,0.6309584230184555,0.2695523127913475,0.0791163009901841,0.0203729880352814,-0.067277834,-0.24183539,0.04703906,0.5939097,-0.067277834,-0.067277834
234,60-day,0.7181252737840017,0,0.7181252737840017,0.2039731120069821,0.0606086750825246,0.017292930278927,-0.23445934,-0.5483146,0.3424255,0.6639612,-0.23445934,-0.23445934
235,60-day,0.6806460718313853,0,0.6806460718313853,0.2027475237846374,0.0942257214337587,0.0223807012662291,-0.3010571,-0.3843086,0.45723665,0.36081213,-0.3010571,-0.3010571
236,60-day,0.6368403832117716,0,0.6368403832117716,0.2007926801840464,0.1352002893884976,0.0271666607198615,-0.1030607,-0.16516574,0.7201435,1.2015707,-0.1030607,-0.1030607
237,60-day,0.9838649332523346,0,0.9838649332523346,0.0150275029397259,0.0006248616058807,0.0004827215707337,-0.017780075,-0.16807741,0.6957821,0.9450087,-0.017780075,-0.017780075
238,60-day,0.9813047548135122,0,0.9813047548135122,0.0171550595356772,0.0007510489898171,0.0007891494190819,-0.3309134,-0.43237308,0.34591016,0.07334265,-0.3309134,-0.3309134
239,60-day,0.9794847766558328,0,0.9794847766558328,0.0188429502304643,0.0007129601635824,0.0009593162427942,-0.48925564,-0.30583385,0.029220669,0.62446076,-0.48925564,-0.48925564
240,60-day,0.599492738644282,0,0.599492738644282,0.3011457969745,0.0773912047346433,0.0219702354321877,-0.6885424,-0.63856906,-0.5652912,-0.03554631,-0.6885424,-0.6885424
241,60-day,0.5953349669774374,0,0.5953349669774374,0.294912355641524,0.0894593931734561,0.0202932657363514,-0.88815325,-0.89691937,-1.2533137,-0.6399047,-0.88815325,-0.88815325
242,60-day,0.6045592526594797,0,0.6045592526594797,0.3070551628867785,0.0696426257491111,0.0187429728296895,-0.86114323,-0.6555779,-1.3750075,-0.7332082,-0.86114323,-0.86114323
243,60-day,0.6988554894924164,0,0.6988554894924164,0.2204713026682535,0.0619237554880479,0.0187494760223974,-0.74136764,-0.311897,-0.8523626,-0.1996527,-0.74136764,-0.74136764
244,60-day,0.6749132772286733,0,0.6749132772286733,0.242454790820678,0.0651857952276865,0.0174461427765587,-0.83745587,-0.7595854,-0.95968723,-0.8282258,-0.83745587,-0.83745587
245,60-day,0.6270935535430908,0,0.6270935535430908,0.2712310999631881,0.0822829244037469,0.0193924048605064,-0.7416181,-0.6049739,-0.6288622,-0.48170483,-0.7416181,-0.7416181
246,60-day,0.6447199781735738,0,0.6447199781735738,0.2661477513611316,0.0710943552354971,0.01803788364244,-0.95259565,-0.78475606,-0.917852,-1.2285954,-0.95259565,-0.95259565
247,60-day,0.644898384809494,0,0.644898384809494,0.2688389271497726,0.0702242978538076,0.01603839173913,-0.8585396,-0.437877,-0.7047276,-1.0776969,-0.8585396,-0.8585396
248,60-day,0.7136384844779968,0,0.7136384844779968,0.2121923392017682,0.0600150010238091,0.01415417320095,-0.84923184,-0.09444737,-0.2922293,-0.52675176,-0.84923184,-0.84923184
249,60-day,0.573004275560379,0,0.573004275560379,0.3242199371258418,0.0835931164522965,0.0191826559603214,-0.9997816,-0.2565771,-1.0083851,-0.94298863,-0.9997816,-0.9997816
250,60-day,0.6574779252211252,0,0.6574779252211252,0.2604405879974365,0.0662456316252549,0.0158358345894763,-0.9099966,-0.5189251,-0.88838285,-0.96035093,-0.9099966,-0.9099966
251,60-day,0.6674976348876953,0,0.6674976348876953,0.2538739542166392,0.0646243467926979,0.0140040462526182,-0.7823477,-0.43084228,-0.8329893,-0.8244995,-0.7823477,-0.7823477
252,60-day,0.6770759026209513,0,0.6770759026209513,0.2477868770559629,0.0608346257358789,0.0143025659490376,-0.8065968,-0.3240379,-0.81410617,-0.77482533,-0.8065968,-0.8065968
253,60-day,0.6763350268205007,0,0.6763350268205007,0.2375017677744229,0.0684487813462813,0.0177144103993972,-0.7344311,-0.42765728,-0.8496947,-0.6990358,-0.7344311,-0.7344311
254,60-day,0.7321843504905701,0,0.7321843504905701,0.1994991153478622,0.0540230230738719,0.014293500687927,-0.5117195,-0.15507303,-0.36520228,-0.6706171,-0.5117195,-0.5117195
255,60-day,0.7340400715668997,0,0.7340400715668997,0.1966104706128438,0.0541164421786864,0.0152330403992285,-0.580188,-0.028236397,-0.24818905,-0.439908,-0.580188,-0.580188
256,60-day,0.7475701173146566,0,0.7475701173146566,0.1772963764766852,0.0568839572370052,0.0182495516104002,-0.40270796,0.17178632,0.08375581,-0.1092509,-0.40270796,-0.40270796
257,60-day,0.7474802931149801,0,0.7474802931149801,0.1751176603138446,0.0590636497363448,0.018338404285411,-0.41209614,0.3510587,0.5751211,-0.02362725,-0.41209614,-0.41209614
258,60-day,0.6743002633253733,0,0.6743002633253733,0.2363266870379448,0.0709591303020715,0.0184139070721964,-0.6291755,0.038921177,0.5254905,-0.19629191,-0.6291755,-0.6291755
259,60-day,0.7098404665788015,0,0.7098404665788015,0.205071285367012,0.0662035768230756,0.0188846580373744,-0.67288405,-0.16855821,-0.02034864,-0.09169289,-0.67288405,-0.67288405
260,60-day,0.717382550239563,0,0.717382550239563,0.2022586526970068,0.0632968014106154,0.0170619659281025,-0.6067246,-0.08131175,-0.13477533,-0.011074273,-0.6067246,-0.6067246
261,60-day,0.7193463643391927,0,0.7193463643391927,0.2008907198905944,0.0619590055818359,0.0178039235373338,-0.49912542,-0.06665532,-0.10079786,-0.0067023207,-0.49912542,-0.49912542
262,60-day,0.7213733394940695,0,0.7213733394940695,0.2025932172934214,0.0577042577788233,0.0183292046810189,-0.46492696,0.13053933,0.18657023,0.47781283,-0.46492696,-0.46492696
263,60-day,0.7170967062314352,0,0.7170967062314352,0.2006970457732677,0.0647000201667348,0.017506238228331,-0.5439386,0.18710248,0.2583439,0.46875462,-0.5439386,-0.5439386
264,60-day,0.7649217844009399,0,0.7649217844009399,0.1647650226950645,0.0534482101599375,0.0168649699383725,-0.46601287,0.26611906,0.77332,0.27886257,-0.46601287,-0.46601287
265,60-day,0.7451770305633545,0,0.7451770305633545,0.1798337499300638,0.0585833471268415,0.0164058683440089,-0.579973,0.00089549914,0.25941083,-0.03365064,-0.579973,-0.579973
266,60-day,0.7044079204400381,0,0.7044079204400381,0.2119491522510846,0.0651044851789871,0.0185384436820944,-0.64139724,0.058483854,0.3306241,0.0779434,-0.64139724,-0.64139724
267,60-day,0.7348913749059042,0,0.7348913749059042,0.179927222430706,0.0660987887531519,0.0190826542675495,-0.6189427,0.18155077,0.4673027,0.45963728,-0.6189427,-0.6189427
268,60-day,0.7648159364859263,0,0.7648159364859263,0.1602561821540196,0.0593763267000516,0.015551549460118,-0.66586614,0.0074763373,0.35282904,0.67343175,-0.66586614,-0.66586614
269,60-day,0.7136601110299429,0,0.7136601110299429,0.2065142666300138,0.0647123157978057,0.0151133115092913,-0.8204221,-0.3461781,0.24600904,0.71286577,-0.8204221,-0.8204221
270,60-day,0.6887245078881582,0,0.6887245078881582,0.2289981693029403,0.0661723570277293,0.0161049522769947,-0.83748215,-0.29619882,0.3081448,0.17874262,-0.83748215,-0.83748215
271,60-day,0.711739738782247,0,0.711739738782247,0.2080424576997757,0.0640867842982212,0.0161310251181324,-0.74756664,-0.32199243,0.2556106,0.19089021,-0.74756664,-0.74756664
272,60-day,0.7525514463583628,0,0.7525514463583628,0.1801336084802945,0.0539105578015247,0.0134044354781508,-0.938347,-0.5289677,0.018653573,-0.15252946,-0.938347,-0.938347
273,60-day,0.7511757214864095,0,0.7511757214864095,0.1839902698993683,0.0515684119115273,0.0132655758255471,-1.0296248,-0.69819546,-0.36570886,-0.4019416,-1.0296248,-1.0296248
274,60-day,0.7688376208146414,0,0.7688376208146414,0.1592183982332547,0.058531974752744,0.0134119785701235,-0.83675826,-0.3889859,-0.121686175,0.23369858,-0.83675826,-0.83675826
275,60-day,0.9839716056982676,0,0.9839716056982676,0.0145018144588296,0.0007848477580409,0.0007417438867681,-0.7380366,-0.40709695,0.117081955,0.5339852,-0.7380366,-0.7380366
276,60-day,0.7184536953767141,0,0.7184536953767141,0.1935871591170629,0.0715594856689373,0.0163996680639684,-0.66609347,-0.5313741,0.10365248,0.43135312,-0.66609347,-0.66609347
277,60-day,0.7373843789100647,0,0.7373843789100647,0.1903823092579841,0.058687973767519,0.0135453259572386,-0.91921663,-0.74178153,0.09451418,0.2705435,-0.91921663,-0.91921663
278,60-day,0.9844756325085958,0,0.9844756325085958,0.0141166668230046,0.0007121538186159,0.0006955169816743,-1.0177653,-1.0593885,0.102515504,-0.29910886,-1.0177653,-1.0177653
279,60-day,0.9815909564495088,0,0.9815909564495088,0.0164994235771397,0.0009196054925268,0.0009899674217498,-1.0705355,-1.1179408,-0.29035613,-0.7934636,-1.0705355,-1.0705355
280,60-day,0.9830854336420696,0,0.9830854336420696,0.0152848971774801,0.0007504450883667,0.0008792335678056,-0.69354534,-0.73577064,-0.1596036,-0.20590669,-0.69354534,-0.69354534
281,60-day,0.9845788975556692,0,0.9845788975556692,0.0140483362289766,0.0007047516067662,0.0006680112916607,-0.65780735,-0.6397209,-0.14891419,-0.19698343,-0.65780735,-0.65780735
282,60-day,0.7106009125709534,0,0.7106009125709534,0.2094075456261634,0.0660883386929829,0.0139032097843786,-0.64917314,-0.7790277,-0.11113412,0.0048839096,-0.64917314,-0.64917314
283,60-day,0.6928078333536783,0,0.6928078333536783,0.2287296925981839,0.0648681304107109,0.0135943392912546,-0.7028356,-0.57435036,-0.24191952,0.36455104,-0.7028356,-0.7028356
284,15-day,0.9494292239348092,2,0.0250243368403365,0.0158329053083434,0.9494292239348092,0.0097135646113504,-0.67277014,-0.526895,-0.6332722,0.047323015,-0.6332722,-0.6332722
285,60-day,0.6981701552867889,0,0.6981701552867889,0.2225706924994786,0.0647287437071402,0.0145304083513716,-0.60737574,-0.74577856,-0.6231356,-0.39022723,-0.60737574,-0.60737574
286,60-day,0.741375575462977,0,0.741375575462977,0.1940925618012746,0.051017401429514,0.0135144653419653,-0.574981,-0.69024557,-0.6086187,-0.3024069,-0.574981,-0.574981
287,60-day,0.7358843982219696,0,0.7358843982219696,0.1921192146837711,0.0573963019996881,0.0146000642950336,-0.6387475,-0.87190264,-0.6706754,-0.31051296,-0.6387475,-0.6387475
288,60-day,0.984968344370524,0,0.984968344370524,0.0130809918045997,0.0008785447528983,0.0010720984864747,-0.56587106,-0.87811697,-0.53447735,-0.25014848,-0.56587106,-0.56587106
289,60-day,0.6754076580206553,0,0.6754076580206553,0.237352967262268,0.072486350312829,0.0147530540513495,-0.31077206,-0.740694,-0.33417538,-0.40062025,-0.31077206,-0.31077206
290,60-day,0.7239425281683604,0,0.7239425281683604,0.2054857648909092,0.0581133551895618,0.0124583527601013,-0.23527029,-0.73191774,-0.5941395,-0.3839418,-0.23527029,-0.23527029
291,60-day,0.6524797976016998,0,0.6524797976016998,0.2566932862003644,0.0740522444248199,0.0167746629255513,-0.1374238,-0.59534365,-0.75641614,-0.44944954,-0.1374238,-0.1374238
292,60-day,0.6923757592837015,0,0.6923757592837015,0.2283073663711547,0.0665169892211755,0.0127999002579599,-0.2751744,-0.7370694,-1.0445404,-0.67108536,-0.2751744,-0.2751744
293,60-day,0.6564936935901642,0,0.6564936935901642,0.2664916937549909,0.0642998640735944,0.0127147544796268,-0.44861782,-0.89973134,-1.5002674,-1.0681003,-0.44861782,-0.44861782
294,60-day,0.715097059806188,0,0.715097059806188,0.2191460455457369,0.0513802620892723,0.0143766247977813,-0.30834475,-0.86648804,-1.2108042,-0.84632707,-0.30834475,-0.30834475
295,60-day,0.7231526672840118,0,0.7231526672840118,0.2104534581303596,0.0533421455572048,0.013051725924015,-0.28402755,-0.773368,-0.7910138,-0.7377401,-0.28402755,-0.28402755
296,60-day,0.9803707202275594,0,0.9803707202275594,0.0174522543093189,0.0009553671425237,0.0012216425787604,-0.11614662,-0.9136287,-0.6645244,-0.940409,-0.11614662,-0.11614662
297,60-day,0.9808598558108012,0,0.9808598558108012,0.0169656575502206,0.0009239429200533,0.0012505274238113,-0.27489042,-0.9980736,-0.8997027,-1.1432716,-0.27489042,-0.27489042
298,60-day,0.980656901995341,0,0.980656901995341,0.017070394863064,0.0009510437618397,0.0013216740929541,-0.2310084,-0.8994227,-0.4795992,-1.2100828,-0.2310084,-0.2310084
